actual_irrigation_demand,predicted_irrigation_demand,irrigation_recommendation
37.972670111261124,37.11079,HIGH
37.68061445858573,36.894096,HIGH
33.52598314519895,37.069637,HIGH
38.6052374743767,32.359882,HIGH
38.033322802211366,34.834145,HIGH
39.550132172040925,34.990482,HIGH
37.68744231338707,36.26425,HIGH
38.360504906062616,37.402683,HIGH
40.41943321831149,38.059162,HIGH
37.894868239537935,38.968456,HIGH
38.6101393246451,39.22601,HIGH
39.611680324289296,39.581394,HIGH
39.70148881274141,39.218403,HIGH
39.38173227493603,39.00711,HIGH
40.91377834264051,38.694668,HIGH
40.11971847355988,38.58387,HIGH
38.18567254112082,38.830067,HIGH
41.68315570986423,38.161045,HIGH
42.52294909499813,38.913982,HIGH
40.332772115917635,39.10821,HIGH
37.37056205138157,39.15334,HIGH
38.778005203773596,39.368835,HIGH
38.53476303816379,38.755085,HIGH
37.29770355972866,37.476727,HIGH
37.580066675450176,34.989075,HIGH
37.32107513660047,34.098415,HIGH
20.65543004895941,33.881542,HIGH
19.925466597160423,20.081684,MEDIUM
16.25731472133666,20.2126,MEDIUM
18.312201508443685,18.703518,MEDIUM
17.348152880071012,17.777367,MEDIUM
14.267133835146028,16.951696,MEDIUM
16.200831011634193,15.789455,MEDIUM
17.236195081028775,16.312948,MEDIUM
15.80009879496157,16.57419,MEDIUM
16.23757866126034,16.480436,MEDIUM
17.153609000764398,16.51045,MEDIUM
20.02639080144254,16.833977,MEDIUM
18.098470240541825,18.28704,MEDIUM
17.98400669432213,18.474697,MEDIUM
19.32351668978857,18.582653,MEDIUM
19.98765563317033,18.94668,MEDIUM
17.91225437141641,19.460802,MEDIUM
21.16087890665682,18.976692,MEDIUM
20.44810901496612,19.743893,MEDIUM
19.281139371233863,20.02061,MEDIUM
19.67049988678092,20.043972,MEDIUM
18.951589684667546,19.840122,MEDIUM
17.24142350242125,19.318117,MEDIUM
20.723072285288218,18.463818,MEDIUM
20.726321236929003,19.196499,MEDIUM
20.548317566725146,19.724434,MEDIUM
19.507986081810365,20.17366,MEDIUM
16.264191341588823,19.918354,MEDIUM
16.57541562192113,18.6233,MEDIUM
17.09928940902865,17.4525,MEDIUM
29.40685823784856,16.698875,MEDIUM
26.21634561361654,27.13528,HIGH
24.55044978024793,26.144484,HIGH
26.01501569920272,25.131191,HIGH
28.93764602370925,24.915134,MEDIUM
24.997944742110207,26.180641,HIGH
23.110031237442925,25.306362,HIGH
25.856037172949755,23.876286,MEDIUM
25.084420262173158,24.393585,MEDIUM
26.207933048269823,24.24441,MEDIUM
25.584178841752436,24.634062,MEDIUM
26.324992508626273,24.910946,MEDIUM
25.44736424241068,25.287714,HIGH
25.357700293972115,25.143557,HIGH
25.329363457694193,25.09244,HIGH
29.894502784659807,24.943092,MEDIUM
27.82904936841007,26.949568,HIGH
30.32039184890368,27.127264,HIGH
29.317742983310524,28.488125,HIGH
27.423346582892815,28.647243,HIGH
28.49272821899724,28.067951,HIGH
29.194864451179466,27.536608,HIGH
27.562061165418477,27.784567,HIGH
28.894928338859746,27.335428,HIGH
25.363394490351165,27.52336,HIGH
26.040687938643508,26.211565,HIGH
25.882821300917055,25.536694,HIGH
28.14103214087493,24.981487,MEDIUM
25.550024801537184,25.619015,HIGH
28.032872396912143,25.3093,HIGH
15.124569961209804,26.036865,HIGH
17.423119545772238,14.589664,MEDIUM
16.732123039320896,15.35891,MEDIUM
17.51203382225659,16.02496,MEDIUM
14.722683976666788,16.062277,MEDIUM
16.718856436485005,15.61598,MEDIUM
15.47296587724362,16.0316,MEDIUM
19.053504513393875,16.13503,MEDIUM
12.986913841862371,16.970606,MEDIUM
17.484992458160765,15.743994,MEDIUM
17.274099844012433,16.24777,MEDIUM
16.035093324587983,16.642853,MEDIUM
17.904445983241203,16.45061,MEDIUM
14.738368844837385,16.97564,MEDIUM
18.429166652845975,16.450375,MEDIUM
18.261471216746674,17.126915,MEDIUM
17.610240906226494,17.470295,MEDIUM
18.466624673644368,17.72684,MEDIUM
14.503220896518492,17.96214,MEDIUM
17.819625302409158,16.903461,MEDIUM
17.380491407085618,16.831593,MEDIUM
19.975232154770246,16.868206,MEDIUM
18.405392792944895,18.090717,MEDIUM
17.881181515903986,18.357412,MEDIUM
15.756864826187758,18.358845,MEDIUM
15.205111236001674,17.440039,MEDIUM
17.099125494778338,16.171644,MEDIUM
15.239206964254064,16.24198,MEDIUM
16.620321488947383,15.853111,MEDIUM
16.18242076677093,16.187208,MEDIUM
0.0,16.174906,MEDIUM
0.0,0.82898366,LOW
0.0,0.13501465,LOW
0.0,-0.022567391,LOW
0.0,0.12404418,LOW
0.0,0.24881124,LOW
0.0,0.6141442,LOW
0.0,0.7411494,LOW
0.0,0.7766417,LOW
0.0,0.8716794,LOW
0.0,0.7776207,LOW
0.0,0.7605394,LOW
0.0,0.7560682,LOW
0.0,0.73539877,LOW
0.0,0.68283856,LOW
0.0,0.72110736,LOW
0.0,0.71747303,LOW
0.0,0.77897,LOW
0.0,0.86614406,LOW
0.0,0.87976193,LOW
0.0,0.8993015,LOW
0.0,0.8812293,LOW
0.0,0.9294164,LOW
0.0,0.9175447,LOW
0.0,0.89748716,LOW
0.0,0.81564677,LOW
0.0,0.8135978,LOW
0.0,0.83484936,LOW
0.0,0.83708596,LOW
0.0,0.8120184,LOW
20.321665154628256,0.8078754,LOW
21.651134828975366,21.713263,MEDIUM
19.349409322544318,20.289984,MEDIUM
18.893654878733155,19.789452,MEDIUM
20.012817673174045,19.914978,MEDIUM
20.69908662101867,19.751076,MEDIUM
17.437855291118048,20.108322,MEDIUM
19.04801187265904,18.944563,MEDIUM
18.398228261679577,18.997337,MEDIUM
19.58154732844666,18.714699,MEDIUM
17.23887841518325,19.11938,MEDIUM
18.566124501785662,18.496996,MEDIUM
19.215137749746898,18.708351,MEDIUM
18.626934719547577,18.906746,MEDIUM
20.213764730727128,19.016867,MEDIUM
20.169417207998332,19.632692,MEDIUM
20.32857638904018,19.981604,MEDIUM
21.316724386785488,20.316086,MEDIUM
21.65242400759538,20.892056,MEDIUM
24.14371625506293,21.420687,MEDIUM
22.174239634243996,22.815392,MEDIUM
20.1407184596705,22.652927,MEDIUM
21.344967459040078,21.839705,MEDIUM
22.15182333726124,21.464844,MEDIUM
21.444112413090174,21.441853,MEDIUM
19.388514886538708,21.389778,MEDIUM
18.705735803065494,20.655989,MEDIUM
18.351588563823825,19.731329,MEDIUM
18.061732120092664,18.69566,MEDIUM
20.19191752152298,18.34941,MEDIUM
22.86172323279403,18.994705,MEDIUM
24.231856206972324,19.111008,MEDIUM
21.22704814984551,20.08024,MEDIUM
19.81527375355346,20.214718,MEDIUM
20.161821833047362,19.841928,MEDIUM
21.703654019793838,19.597721,MEDIUM
21.138894972626847,20.095242,MEDIUM
19.088900416158303,20.285076,MEDIUM
20.226755969216253,19.94762,MEDIUM
18.944027281206587,19.711302,MEDIUM
21.114008777581248,19.180515,MEDIUM
22.405714283312975,19.455795,MEDIUM
22.206150817829467,20.551798,MEDIUM
23.122033386844677,21.337353,MEDIUM
22.578275343765263,22.062996,MEDIUM
21.222413383373564,22.31681,MEDIUM
24.23529369769843,21.917912,MEDIUM
23.482236714780424,22.546738,MEDIUM
24.083977622678194,22.825111,MEDIUM
26.108680522156547,23.338547,MEDIUM
22.15042644561105,24.320831,MEDIUM
23.016829136491378,23.61025,MEDIUM
23.985691924228387,22.757517,MEDIUM
25.76324353080925,22.813341,MEDIUM
21.6260527511337,23.722038,MEDIUM
20.50510030430912,22.843456,MEDIUM
22.975862074631827,21.267298,MEDIUM
21.49121030125378,21.411385,MEDIUM
20.032918586860855,21.190666,MEDIUM
22.928991327384693,20.41895,MEDIUM
21.31633085251402,20.986422,MEDIUM
22.29528393362924,21.67879,MEDIUM
20.955460154109332,22.260323,MEDIUM
22.631404907526303,22.046436,MEDIUM
19.66998317987869,22.028992,MEDIUM
20.739240661063484,21.13168,MEDIUM
23.911281958203038,20.540989,MEDIUM
20.5182066731999,21.53165,MEDIUM
22.662864056906727,21.293568,MEDIUM
21.178998234185926,21.659895,MEDIUM
24.736819783615722,21.4212,MEDIUM
21.200322575794402,22.70684,MEDIUM
24.990917569852343,22.208952,MEDIUM
24.541092166527672,23.345692,MEDIUM
25.58142980765568,23.613338,MEDIUM
23.874902175659148,24.448225,MEDIUM
24.09713946348123,24.02134,MEDIUM
24.59011924282816,24.160904,MEDIUM
23.303509379298784,24.113762,MEDIUM
22.452421312420093,23.844395,MEDIUM
23.312466406720944,22.981678,MEDIUM
26.926661500554566,22.739975,MEDIUM
22.71478270293732,24.318497,MEDIUM
21.24879736228631,23.624363,MEDIUM
21.31031700679156,22.529867,MEDIUM
20.147077953097288,21.629515,MEDIUM
24.05997478837952,20.688387,MEDIUM
22.282629748188167,21.726128,MEDIUM
22.506694144707897,21.61932,MEDIUM
22.19614365544268,21.994118,MEDIUM
0.0,21.775713,MEDIUM
0.0,0.82125974,LOW
0.0,0.17432642,LOW
0.0,0.23158824,LOW
0.0,0.28664124,LOW
0.0,0.30390036,LOW
0.0,0.62435365,LOW
0.0,0.7814168,LOW
0.0,0.77279615,LOW
0.0,0.7590451,LOW
0.0,0.8039316,LOW
0.0,0.8303392,LOW
0.0,0.8341762,LOW
0.0,0.7953037,LOW
0.0,0.87050915,LOW
0.0,0.8843403,LOW
0.0,0.9682691,LOW
0.0,0.90603256,LOW
0.0,0.92300797,LOW
0.0,1.0082035,LOW
0.0,1.0377555,LOW
0.0,1.0775534,LOW
0.0,1.0548389,LOW
0.0,1.0288466,LOW
0.0,0.9926863,LOW
0.0,0.98242486,LOW
0.0,0.980724,LOW
0.0,0.9687656,LOW
0.0,0.91649735,LOW
0.0,0.89551127,LOW
30.88084135444447,0.8899958,LOW
31.267226459401247,32.806725,HIGH
29.63886311446608,29.119904,HIGH
29.604905891349702,30.083775,HIGH
29.034262025583054,29.571,HIGH
29.22447694213086,28.73211,HIGH
29.59387591984148,28.352064,HIGH
29.652324679322543,28.111462,HIGH
31.62266638861037,28.112465,HIGH
31.411061403147016,29.271814,HIGH
31.037844591701266,29.970934,HIGH
29.898561450613627,30.319603,HIGH
30.435251312382906,29.878685,HIGH
33.16073213346077,29.869207,HIGH
32.3871665819765,30.84945,HIGH
33.413945360312475,31.21563,HIGH
32.07830996120621,32.00568,HIGH
31.670692885904145,32.057182,HIGH
32.539948804992704,31.716171,HIGH
32.858244060074355,31.389404,HIGH
30.00856349293039,31.280865,HIGH
32.48555323946471,30.248007,HIGH
35.175151701732396,30.704872,HIGH
34.599554670348866,32.177086,HIGH
33.21002302667053,33.10667,HIGH
33.42189272917179,33.090034,HIGH
29.98343150094305,33.06276,HIGH
31.02357535462503,31.159128,HIGH
32.519312102563,29.799707,HIGH
31.846495443923992,29.444649,HIGH
12.722021769986561,29.577616,HIGH
14.64890108473558,10.521738,MEDIUM
14.541078919136066,12.075243,MEDIUM
15.709496463003513,13.959492,MEDIUM
15.17026537358514,14.541807,MEDIUM
15.422124465887187,14.300125,MEDIUM
14.028840518967815,15.236807,MEDIUM
12.935383824115661,14.974234,MEDIUM
13.516386834156261,14.413546,MEDIUM
12.729338980640144,14.120697,MEDIUM
13.388824119556153,13.730501,MEDIUM
15.902833328627338,13.587379,MEDIUM
15.641161657594584,14.301495,MEDIUM
16.65520759203236,14.915913,MEDIUM
17.843727361816274,15.784851,MEDIUM
15.964028582927904,16.473572,MEDIUM
16.12360502296022,16.54795,MEDIUM
17.957255489785574,16.435879,MEDIUM
17.076742396894613,16.919167,MEDIUM
15.935754795206252,17.014492,MEDIUM
16.333452474554193,16.624056,MEDIUM
18.175340464956772,16.429665,MEDIUM
16.81651425974113,16.964413,MEDIUM
14.957975998360737,16.830484,MEDIUM
15.904081653521166,16.223175,MEDIUM
15.446800704368405,16.05341,MEDIUM
16.65530099608755,15.9134445,MEDIUM
12.726046095245737,16.188265,MEDIUM
16.189356705760616,14.992796,MEDIUM
14.337518320986717,15.436209,MEDIUM
5.060947562536217,15.121067,MEDIUM
3.218905233366364,5.805719,LOW
2.761202675889166,3.4298282,LOW
7.182967749638015,2.2658072,LOW
1.4068038779002343,3.5645103,LOW
3.9336407965713125,3.259934,LOW
3.916210518421332,4.1659408,LOW
6.9744634085194095,4.068763,LOW
3.192071877730873,4.954484,LOW
5.8072619222998,4.9559164,LOW
4.587215267802046,4.990426,LOW
2.746596133719491,5.0207005,LOW
3.678845006317376,4.873538,LOW
4.745713121472262,4.613798,LOW
4.031770569922914,4.6493397,LOW
5.603092227710086,4.5820894,LOW
6.558355014425459,4.871073,LOW
6.17158256628011,5.172439,LOW
6.974957107844482,5.725818,LOW
5.437420212248835,6.2711124,LOW
7.586259353436615,6.3584905,LOW
5.2545501256192395,6.889829,LOW
3.1537934229246627,6.8799043,LOW
5.436905264467294,5.945467,LOW
4.490394988187132,5.841659,LOW
3.4487979279093057,5.6237454,LOW
3.0760952525491483,5.1672354,LOW
9.873137777834485,4.514776,LOW
3.8400852181800644,6.987372,LOW
5.586105849861427,5.910609,LOW
7.363492866536052,6.098703,LOW
7.560505939084547,6.1965303,LOW
8.969012098998743,6.706495,LOW
6.955443230362066,7.3507714,LOW
6.028427461310522,7.405864,LOW
6.218380133115111,7.1885796,LOW
5.931953810387823,7.256536,LOW
7.698070469058509,7.1938653,LOW
5.354492424387679,7.410023,LOW
6.620541497606158,7.041287,LOW
4.315502631381264,6.802233,LOW
6.922499323764534,6.407986,LOW
7.31623917111656,6.7235017,LOW
7.919313214067215,6.9544444,LOW
8.549427618279594,7.211188,LOW
8.451877717868758,7.4237103,LOW
9.704697878581385,7.8524156,LOW
7.407978975407382,8.472309,LOW
9.683837718419973,8.739763,LOW
10.757574899839451,9.1420765,LOW
10.463242364673354,9.673124,LOW
9.956740394880939,9.983316,LOW
9.553804309930786,10.098291,MEDIUM
8.61778961906207,10.175552,MEDIUM
7.92091162141757,10.020544,MEDIUM
5.458599339934356,9.720278,LOW
8.588377043460962,8.539337,LOW
6.758661505788835,8.473503,LOW
7.771346834722036,8.290808,LOW
4.99462861095008,8.173854,LOW
3.286370190070506,7.3686852,LOW
2.781731509575792,5.9157715,LOW
0.0,4.853963,LOW
0.0,3.254124,LOW
0.9229671701151698,2.2564182,LOW
0.0,2.045518,LOW
0.0,1.6425298,LOW
0.3811056429512316,1.4087304,LOW
1.2824213425060869,1.2580955,LOW
3.0494767684303934,1.296134,LOW
2.328361307100862,1.484307,LOW
1.6460347386010552,1.5527419,LOW
5.525422598188516,1.6131123,LOW
1.3456678641822757,2.5485144,LOW
5.107291407234288,2.7168036,LOW
2.8866791488894155,3.5667446,LOW
4.3464230944597935,3.5166926,LOW
3.643410814835881,3.8884625,LOW
2.2514224790392525,4.0210853,LOW
2.5344001485249645,3.6894956,LOW
4.833630138434856,3.4691317,LOW
2.0333759463929573,3.8316002,LOW
1.935924049059583,3.5092428,LOW
3.7048415872256824,3.1013103,LOW
1.3876655988619309,3.0528667,LOW
2.4858402670848854,2.8904376,LOW
0.2925981812870413,2.7790718,LOW
2.552411145080457,2.1968951,LOW
3.4035293488538123,2.2901158,LOW
0.0,2.4498093,LOW
0.0,1.9816103,LOW
0.0,1.5970546,LOW
0.0,1.455986,LOW
0.0,1.4061865,LOW
0.0,1.2464644,LOW
0.0,1.0245644,LOW
0.0,0.96114266,LOW
0.0,0.98548985,LOW
0.0,0.9665984,LOW
0.0,0.90620124,LOW
0.0,0.9026253,LOW
0.0,0.92222095,LOW
0.0,0.9164213,LOW
0.0,0.91209805,LOW
0.0,0.93027663,LOW
4.3231669773147505,0.9576664,LOW
0.0,1.3081213,LOW
1.4513117366768,1.3257263,LOW
1.3238485928595356,1.3935237,LOW
0.0,1.4583074,LOW
0.0,1.5124795,LOW
2.2358201865220035,1.4963329,LOW
0.0,1.4780021,LOW
0.0,1.4211543,LOW
1.2517504917460753,1.2946974,LOW
0.0,1.2767222,LOW
0.0,1.2750821,LOW
0.0,1.2344706,LOW
0.0,1.0822439,LOW
0.0,1.0452392,LOW
3.443866998921088,1.0544689,LOW
4.501830691857068,1.4625677,LOW
3.3107559403355538,1.5552316,LOW
2.987936095130747,1.8327312,LOW
2.362047344043761,2.021064,LOW
2.155138411731585,2.276423,LOW
2.551599947612411,2.9346743,LOW
1.257230965594447,3.1311448,LOW
1.8518524933438698,2.5703373,LOW
0.5594540826962451,2.3559642,LOW
3.850360735633041,2.0146713,LOW
3.767624717972394,2.347937,LOW
3.933451782561125,2.598665,LOW
3.008157104788575,2.863946,LOW
4.2315020790733815,2.872354,LOW
2.943922176878072,3.3647108,LOW
6.8939668954826026,3.7187595,LOW
4.1802040188591025,4.888136,LOW
7.353718704560192,4.9662247,LOW
6.254976775549871,5.7841883,LOW
4.275701161674844,6.1233444,LOW
6.354818334223836,6.087165,LOW
3.981541274164547,6.3339767,LOW
4.351269872799232,6.0450783,LOW
6.185746651506992,5.7130504,LOW
4.063810654105742,5.8911014,LOW
3.8460887037569798,5.544033,LOW
1.5577195541887612,5.1843424,LOW
1.3875484073108417,4.2638974,LOW
4.167598713852303,3.5107207,LOW
0.0,3.660729,LOW
0.0,2.4256055,LOW
0.0,1.6298171,LOW
0.0,1.3219682,LOW
0.0,1.1755494,LOW
0.0,1.0615959,LOW
0.0,0.8920455,LOW
0.0,0.81971085,LOW
0.0,0.8338531,LOW
0.0,0.86779475,LOW
0.0,0.8967836,LOW
0.0,0.83280396,LOW
0.0,0.8095162,LOW
0.0,0.8021045,LOW
0.0,0.8815708,LOW
0.035115132822582495,0.8474015,LOW
0.0,0.91922736,LOW
0.0,0.95815575,LOW
0.0,1.0371313,LOW
1.327975727960606,1.020397,LOW
0.0,1.1575154,LOW
0.0,1.1651661,LOW
1.9389973794798596,1.0888238,LOW
0.0,1.2466733,LOW
0.0,1.2218587,LOW
0.0,1.1319928,LOW
0.0,0.98622596,LOW
0.0,0.972631,LOW
0.0,0.97435737,LOW
0.0,0.88296115,LOW
28.92353462594246,0.8457079,LOW
30.28911689770223,31.040945,HIGH
26.535001462798256,27.92616,HIGH
28.867638875525884,27.771904,HIGH
24.82192898718536,27.862682,HIGH
28.950243525824003,26.46083,HIGH
27.20419628266913,27.18983,HIGH
29.289816346288006,26.013653,HIGH
27.924010821056715,27.270546,HIGH
28.438950763042417,27.40534,HIGH
26.693850603682026,27.771568,HIGH
28.853741261873424,27.196522,HIGH
27.655853352320275,27.187212,HIGH
28.99069743092056,26.806845,HIGH
29.893864677983576,27.509863,HIGH
29.69693760023452,28.516716,HIGH
30.90836885319694,29.322098,HIGH
29.123596856142026,29.858501,HIGH
33.25251105662198,29.78116,HIGH
31.320975362461095,30.753183,HIGH
30.999027336298262,30.312931,HIGH
30.377836187822638,30.11473,HIGH
29.762336135440442,29.792969,HIGH
28.405914080852206,29.59991,HIGH
31.01686158626804,28.338625,HIGH
28.27322182692195,28.516193,HIGH
28.189955283510702,27.448534,HIGH
26.976661756103198,26.593925,HIGH
25.889022151639594,25.635834,HIGH
27.80832928422307,25.26302,HIGH
35.544538507453886,25.660484,HIGH
35.655571814436996,31.906689,HIGH
38.79702398253801,34.18205,HIGH
38.2747210063482,36.337337,HIGH
36.64068919903843,36.842953,HIGH
36.22342529242357,36.679806,HIGH
36.380351170698454,36.400368,HIGH
36.320718104105026,34.717823,HIGH
35.09912561998891,34.938717,HIGH
36.2184969397432,34.152794,HIGH
35.80295659679929,34.35176,HIGH
36.620829503509114,34.861526,HIGH
39.65344482927733,34.61732,HIGH
36.15345349858852,35.52975,HIGH
37.681305883147836,35.775356,HIGH
36.45988131430119,37.030125,HIGH
39.98956992425352,36.945263,HIGH
38.90459379870079,38.09145,HIGH
39.53005388520282,38.05186,HIGH
40.048985993690806,37.535564,HIGH
38.982285000501456,38.527935,HIGH
37.38808665645221,38.447216,HIGH
38.19940804149474,38.1002,HIGH
34.819617838470194,36.884815,HIGH
36.33172023759074,35.157997,HIGH
38.683749382411435,34.34982,HIGH
37.57845491320136,33.293068,HIGH
36.39980399220609,33.741955,HIGH
34.67030520599922,34.671677,HIGH
36.95906790761677,34.011326,HIGH
11.5303546188797,34.682934,HIGH
13.189119261770182,9.487774,LOW
10.977949733427431,11.802362,MEDIUM
10.001126760412385,11.739641,MEDIUM
9.196562858023853,10.859201,MEDIUM
10.873659713542743,10.215559,MEDIUM
8.40413331472789,10.493782,MEDIUM
11.748050380399686,10.581362,MEDIUM
9.817426351272522,10.849503,MEDIUM
12.242932034901044,10.662199,MEDIUM
12.157565801165774,11.069544,MEDIUM
12.530560453907677,11.285271,MEDIUM
10.714418765879957,11.931574,MEDIUM
9.393208334387786,11.610918,MEDIUM
15.785294418503096,11.158474,MEDIUM
11.267383440257062,14.041563,MEDIUM
11.81429989829378,13.164,MEDIUM
14.646099431407292,13.036055,MEDIUM
17.481367495463573,13.454945,MEDIUM
15.146703420654685,15.364782,MEDIUM
13.07356362709043,15.544647,MEDIUM
14.20349949912353,15.1577,MEDIUM
12.381923445353046,15.031181,MEDIUM
8.809117778610954,14.201935,MEDIUM
12.589291855293503,11.617302,MEDIUM
11.075366885695061,12.10022,MEDIUM
9.53131144133263,11.708609,MEDIUM
10.498964251522027,11.185186,MEDIUM
11.516885976246245,11.062029,MEDIUM
12.180838602019938,11.135641,MEDIUM
1.9093521321322202,11.490389,MEDIUM
0.0,2.7364721,LOW
0.0,1.488906,LOW
0.0,0.940539,LOW
0.0,0.9129354,LOW
0.0,1.0838516,LOW
0.25303428625169655,1.2629615,LOW
0.0,1.1886014,LOW
0.33632639327428127,1.147866,LOW
0.27246519550352755,1.1611148,LOW
2.019094141943506,1.1895137,LOW
1.3122550752995927,1.31718,LOW
2.8322168535703973,1.419375,LOW
3.2863097348982286,1.5551018,LOW
0.5210579301962919,1.8729322,LOW
0.9768283880285091,1.8982762,LOW
0.0,1.9372072,LOW
4.992395309861482,1.7031649,LOW
4.308617882271937,2.4888158,LOW
3.188407070722332,2.9233403,LOW
2.8389375817708773,2.8041205,LOW
1.0316347119617157,2.5511642,LOW
4.084221218046787,2.4491367,LOW
2.2921920444397212,3.2452908,LOW
0.0,3.2974632,LOW
0.0,2.4270868,LOW
0.0,1.8352411,LOW
1.4666034109078678,1.6801914,LOW
0.7826269570076081,1.6981149,LOW
0.9408989574883082,1.5680901,LOW
6.832955858313797,1.4576081,LOW
5.82109752482938,4.358901,LOW
2.6429883277300483,4.489832,LOW
2.223104555134565,4.762668,LOW
4.565160578566692,3.879227,LOW
6.424442570022698,4.2009935,LOW
6.112078023049884,5.0227284,LOW
3.696666760277214,5.44222,LOW
3.9917801950689906,4.907878,LOW
5.3018859031163785,4.6598854,LOW
4.522597435530285,5.1709046,LOW
4.125353332937687,5.3935695,LOW
5.730946201405029,5.13036,LOW
5.345483192859904,5.1022024,LOW
6.284189890757581,5.3077173,LOW
7.606635147443203,5.738185,LOW
9.720680634140779,6.2554507,LOW
8.964061620898342,7.0899653,LOW
10.02972350924374,7.7185187,LOW
7.408335411586004,8.622477,LOW
8.638300987272642,8.866277,LOW
7.363270497278094,9.114712,LOW
7.63761297625323,8.998217,LOW
10.436931915205744,8.815653,LOW
3.3589077677719708,9.313053,LOW
7.850474720911098,7.223511,LOW
5.711709756630388,7.64733,LOW
7.664996421976062,7.5259733,LOW
4.937377409378282,7.5351853,LOW
5.315037233371934,7.2379937,LOW
30.727142835449598,6.6591616,LOW
29.12846545429963,31.124453,HIGH
30.60651042542205,28.837318,HIGH
29.1871936366352,29.61059,HIGH
26.135831621136056,28.928186,HIGH
26.06814871720999,27.549137,HIGH
28.92763498164653,26.293648,HIGH
27.39475857110375,25.777227,HIGH
28.104830487137328,26.02632,HIGH
28.46518936624437,26.732851,HIGH
28.056211693291935,27.400885,HIGH
30.543842321183075,27.493843,HIGH
30.628190273226473,28.466263,HIGH
30.73524622098813,29.406666,HIGH
29.079224309714384,29.915798,HIGH
31.0010084789875,29.4002,HIGH
31.347968075902674,29.755814,HIGH
31.551508106970818,30.112719,HIGH
31.314972821887494,30.505754,HIGH
29.980284284186997,30.801281,HIGH
32.0767400145634,30.446468,HIGH
31.30165983098003,30.707191,HIGH
30.347811559878235,30.260548,HIGH
30.972641675036858,29.719683,HIGH
30.930664025300807,29.62262,HIGH
28.175046276297383,29.496899,HIGH
28.06185737992435,28.278713,HIGH
29.96266049601119,27.463804,HIGH
27.92732958493412,27.820484,HIGH
25.290198197186623,27.176285,HIGH
18.394271708292024,25.056221,HIGH
18.31466742729643,17.922167,MEDIUM
16.025782944170015,16.67371,MEDIUM
18.19370907861233,16.419752,MEDIUM
16.527943495044674,16.504738,MEDIUM
15.826371788724632,16.041702,MEDIUM
15.288732463436636,16.078947,MEDIUM
17.721906922193078,15.93615,MEDIUM
16.996221334515454,16.507875,MEDIUM
17.55397769107993,16.571642,MEDIUM
17.72570689375832,16.863085,MEDIUM
16.550988059108214,17.282738,MEDIUM
19.025052538066436,17.043417,MEDIUM
18.512757441742338,17.710611,MEDIUM
20.71160890605102,18.03196,MEDIUM
19.087569378482463,19.021864,MEDIUM
19.32537516722801,19.047663,MEDIUM
19.45855482265355,19.099598,MEDIUM
17.99156268304603,19.051392,MEDIUM
21.70739723018147,18.494524,MEDIUM
22.887858432413907,19.558212,MEDIUM
21.782135501822427,20.915634,MEDIUM
20.30455777030314,21.454762,MEDIUM
18.198904784035207,21.102535,MEDIUM
17.96809920313503,19.80973,MEDIUM
18.386428969481372,18.132902,MEDIUM
18.93806694885874,17.56293,MEDIUM
16.39660510518555,17.83278,MEDIUM
16.67125042782787,17.265202,MEDIUM
17.11876335021535,16.779362,MEDIUM
37.19077404242932,16.796001,MEDIUM
34.0433956352559,35.659904,HIGH
31.547544564471885,33.6327,HIGH
33.49635854909546,32.377525,HIGH
33.23696026204792,32.6205,HIGH
33.044606041102924,32.73351,HIGH
35.10240192046034,33.016415,HIGH
33.68089581807095,32.04878,HIGH
35.10229943790429,33.058643,HIGH
33.80361038613471,33.757286,HIGH
33.7948340742941,33.04267,HIGH
34.827155242882455,32.77517,HIGH
36.33685064080012,33.16884,HIGH
38.63561234016799,33.849506,HIGH
35.762613020038444,35.544533,HIGH
33.854426490512964,35.791714,HIGH
37.34053987759104,35.431515,HIGH
34.29800548980167,35.796566,HIGH
35.4984829595939,34.758366,HIGH
37.63383059228417,34.61498,HIGH
36.06514681475399,35.306126,HIGH
37.501396544391234,35.62344,HIGH
33.266057623257886,36.366665,HIGH
36.25030964837454,34.327217,HIGH
34.7029233259914,35.05875,HIGH
35.042332880427324,33.31872,HIGH
34.86046243973985,32.74078,HIGH
34.90678470748705,32.935608,HIGH
34.94193640916947,33.15084,HIGH
33.322247788369644,34.028366,HIGH
18.540019965643726,32.9993,HIGH
17.060259569159097,16.617235,MEDIUM
20.66755104163452,17.0422,MEDIUM
21.46525556080142,18.327251,MEDIUM
17.869010643450753,20.390142,MEDIUM
18.990075071027036,19.222666,MEDIUM
18.192613216217463,18.24054,MEDIUM
18.99805859272921,18.392536,MEDIUM
18.439567049127557,18.47678,MEDIUM
20.216002335651876,18.141947,MEDIUM
20.88557515310505,18.909092,MEDIUM
19.362397469251274,19.637144,MEDIUM
20.906065120209306,19.60902,MEDIUM
20.130771579068643,19.958275,MEDIUM
22.65342171009464,20.12265,MEDIUM
21.596962037570634,20.99387,MEDIUM
21.843600333418593,21.22203,MEDIUM
21.638531466206285,21.536175,MEDIUM
23.10621272449861,21.558395,MEDIUM
22.999750750129024,21.962938,MEDIUM
24.705000270184314,22.075056,MEDIUM
21.09368833971301,23.108953,MEDIUM
22.558627240296957,22.470127,MEDIUM
21.523678297818567,22.276882,MEDIUM
24.060829102426666,21.69651,MEDIUM
22.91832505636733,22.318998,MEDIUM
19.73061079193087,22.219421,MEDIUM
17.974791366152214,21.233055,MEDIUM
